Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien aus Training Summe 60 Tage,Kalorien aus Essen Summe 60 Tage,Kalorien Gewichtsänderung heute vs vor 30 Tage,Grundumsatz pro Tag errechnet 30 Tage,Kalorien Gewichtsänderung heute vs vor 60 Tage,Grundumsatz pro Tag errechnet 60 Tage,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2026-02-14,82.4,0.0,1919.7,25.0,7.699999999999999,0.1,0.0,0.0,0.0,2.7,214.0,187.5,5.3999999999999995,99.6,111.8,0.0,15.3,1.2,1.3,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,82.35,26.0,22.0,10.0,61.05,68.0,3.2,1888.0,44.0,54.9,2.0,3.55,3.8,10.2,9.75,33.75,67.0,68.0,71.0,66.0,17.8,14.0,21.8,24.6,22.6,18.12,61.06,18.33,22.2,82.57,23.37,80.5,87.5,6106.0,52763.0,11705.0,103563.0,10080.0,1891.0,17010.0,1814.0,51,1888.0
2026-02-15,82.3,0.0,1467.5,39.9,17.6,0.5,3.5,0.0,400.0,0.0,148.0,157.10000000000002,0.9,62.400000000000006,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,26.0,22.1,10.0,60.95,68.0,3.2,1888.0,44.0,54.8,2.0,3.35,4.0,10.15,9.95,33.5,67.0,65.0,70.0,67.0,22.3,10.4,22.7,22.2,23.0,18.19,60.98,18.31,22.2,82.46,23.33,80.43,87.46,6106.0,52724.0,11705.0,103581.0,10500.0,1904.0,17290.0,1819.0,51,1888.0
2026-02-16,82.0,0.0,1529.0,8.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,217.60000000000002,0.0,120.80000000000001,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95,25.9,22.1,10.0,60.7,68.0,3.2,1884.0,44.0,55.0,2.0,3.45,3.95,10.1,9.75,33.45,68.0,65.0,70.0,67.0,19.5,11.2,22.8,23.7,22.7,18.11,61.04,18.1,21.99,82.31,23.3,80.36,87.41,6106.0,48573.0,11705.0,103551.0,11410.0,1796.0,18200.0,1834.0,51,1884.0
2026-02-17,82.3,0.0,1782.6,26.7,7.7,0.1,0.0,0.0,0.0,2.7,214.0,208.9,5.2,121.4,171.1,0.0,15.3,1.2,1.3,0.0,200.0,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,82.25,26.0,22.2,10.0,60.8,67.0,3.2,1887.0,45.0,54.9,2.0,3.45,3.8,10.1,9.9,33.55,69.0,59.0,70.0,66.0,19.8,14.1,22.6,22.3,23.1,18.26,61.0,18.1,22.0,82.27,23.27,80.29,87.37,6327.0,49092.0,11926.0,103924.0,11760.0,1818.0,17990.0,1833.0,51,1887.0
2026-02-18,82.0,0.0,1571.0,25.6,7.800000000000001,0.6,3.5,0.0,0.0,2.7,214.0,183.9,5.2,121.5,147.2,0.0,15.3,1.2,1.3,0.0,0.0,0.0,109.0,30.0,0.0,0.0,0.0,0.0,0.0,82.05,25.9,22.5,10.0,60.4,67.0,3.2,1885.0,46.0,54.0,2.0,3.45,3.75,9.95,9.7,33.55,66.0,58.0,72.0,65.0,19.8,15.3,23.6,24.6,22.6,18.46,60.81,18.24,22.19,82.22,23.23,80.21,87.33,6286.0,48875.0,11795.0,103837.0,13370.0,1865.0,17990.0,1834.0,51,1885.0
2026-02-19,81.8,0.0,1405.2,22.9,6.1,0.6,3.5,0.0,0.0,2.0,214.0,166.60000000000002,5.3,103.6,127.89999999999999,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,25.9,22.0,10.0,60.7,66.0,3.2,1883.0,44.0,54.8,2.0,3.65,3.7,9.9,9.8,33.65,66.0,59.0,71.0,65.0,15.2,16.4,23.8,23.6,22.3,18.02,60.79,18.19,22.14,82.14,23.2,80.14,87.28,5779.0,48614.0,11795.0,103906.0,13930.0,1892.0,18270.0,1840.0,51,1883.0
2026-02-20,0.0,0.0,1934.8,14.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,65.1,136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.15,25.9,21.7,10.0,61.15,66.0,3.2,1886.0,43.0,54.6,5.0,3.45,3.8,10.05,9.95,33.9,69.0,55.0,71.0,65.0,19.8,14.2,23.4,22.4,21.9,17.83,60.82,18.14,22.09,82.14,23.17,80.07,87.24,5779.0,49016.0,11795.0,104669.0,14490.0,1924.0,17640.0,1842.0,51,1886.0
2026-02-21,81.8,0.0,1318.5,42.2,10.3,0.5,3.5,0.0,93.9,1288.6,388.4,133.2,0.4,19.0,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,81.8,25.8,21.4,9.5,61.1,65.0,3.2,1882.0,42.0,56.4,5.0,3.55,4.15,9.9,10.0,33.5,64.0,56.0,70.0,64.0,17.1,6.8,22.8,20.6,23.1,17.51,60.83,18.05,22.0,82.06,23.13,80.0,87.2,6125.0,48726.0,12295.0,104270.0,15260.0,1929.0,17220.0,1820.0,51,1882.0
2026-02-22,82.2,0.0,1472.9,45.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8,0.5,51.1,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,25.9,21.9,10.0,61.0,65.0,3.2,1887.0,44.0,55.3,5.0,3.5,3.9,10.3,9.8,33.5,67.0,54.0,71.0,63.0,19.2,12.3,21.0,23.3,23.1,18.0,60.84,18.03,21.97,82.04,23.1,79.93,87.16,6025.0,48722.0,11976.0,102632.0,14980.0,1923.0,16800.0,1791.0,51,1887.0
2026-02-23,81.4,0.0,1482.5,44.1,5.8,0.6,3.5,0.0,0.0,2.3,214.0,105.10000000000001,5.8,59.400000000000006,162.7,0.0,15.3,1.2,1.3,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,81.35,25.7,21.9,10.0,60.35,66.0,3.2,1877.0,44.0,54.8,5.0,3.35,3.95,10.2,9.8,33.05,70.0,58.0,71.0,64.0,21.3,10.2,21.2,23.1,23.1,17.82,60.79,17.99,21.94,81.96,23.07,79.86,87.11,5606.0,48218.0,12126.0,102174.0,14630.0,1908.0,18340.0,1806.0,51,1877.0
2026-02-24,81.7,0.0,2117.4,42.6,8.6,0.0,0.0,0.0,0.0,0.8,0.0,240.5,3.1,81.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,80.0,0.0,0.0,0.0,0.0,0.0,81.65,25.8,23.4,10.5,59.4,66.0,3.1,1880.0,49.0,54.4,2.0,3.45,3.65,9.85,9.45,33.0,67.0,61.0,73.0,59.0,18.8,15.9,23.7,25.5,24.0,19.11,60.59,18.11,22.11,81.87,23.03,79.79,87.07,5691.0,48576.0,12207.0,102663.0,15050.0,1931.0,19600.0,1834.0,51,1880.0
2026-02-25,81.4,0.0,1774.9,55.599999999999994,7.7,0.0,0.0,0.0,0.0,0.0,0.0,163.2,0.6,62.3,147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35,25.7,21.2,9.5,60.95,66.0,3.2,1877.0,41.0,55.4,5.0,3.55,3.9,9.9,9.85,33.75,68.0,61.0,70.0,63.0,16.0,11.2,23.3,21.9,21.9,17.25,60.66,17.93,21.93,81.77,23.0,79.71,87.03,5691.0,48875.0,11957.0,102503.0,14140.0,1911.0,20510.0,1851.0,51,1877.0
2026-02-26,81.8,0.0,1994.5,37.5,17.0,0.5,3.5,0.0,200.0,1.0,74.0,175.5,5.6,98.3,239.1,0.0,0.0,0.0,22.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,22.1,10.0,60.5,66.0,3.2,1882.0,45.0,55.7,2.0,3.55,4.0,9.75,9.7,33.5,69.0,63.0,72.0,60.0,17.0,9.1,23.7,23.2,23.2,18.07,60.64,17.94,21.94,81.75,22.97,79.64,86.98,6021.0,49207.0,12464.0,102968.0,13580.0,1892.0,20440.0,1849.0,51,1882.0
2026-02-27,81.8,0.0,1529.0,35.1,22.7,0.5,3.5,0.0,800.0,0.0,296.0,118.4,0.0,70.1,176.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,25.8,21.4,9.5,61.1,66.0,3.2,1882.0,42.0,55.6,5.0,3.5,4.0,9.95,9.85,33.8,65.0,63.0,71.0,61.0,18.3,9.1,23.0,21.7,22.4,17.51,60.63,17.9,21.9,81.7,22.93,79.57,86.94,5921.0,49222.0,11839.0,102587.0,12810.0,1870.0,20580.0,1855.0,51,1882.0
2026-02-28,81.8,0.0,1551.3,19.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.4,83.4,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,21.9,10.0,60.65,66.0,3.2,1882.0,44.0,54.8,5.0,3.4,3.8,9.9,9.9,33.65,65.0,61.0,71.0,61.0,20.2,13.7,23.6,22.1,22.4,17.9,60.56,17.95,21.97,81.69,22.9,79.5,86.9,5921.0,49436.0,11239.0,101947.0,11830.0,1845.0,20720.0,1857.0,51,1882.0
2026-03-01,82.0,0.0,1786.8,21.6,9.9,0.0,0.0,0.0,200.0,0.0,74.0,102.0,0.3,43.3,86.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,60.0,0.0,0.0,0.0,0.0,0.0,81.95,25.9,22.4,10.0,60.45,65.0,3.2,1884.0,45.0,55.1,2.0,3.45,3.65,9.9,9.75,33.7,65.0,62.0,71.0,61.0,19.2,16.5,22.8,22.7,23.1,18.36,60.49,18.0,22.04,81.66,22.87,79.43,86.86,6077.0,49833.0,11185.0,101876.0,11550.0,1844.0,21630.0,1872.0,51,1884.0
2026-03-02,82.4,0.0,1548.5,7.8,4.1,0.1,0.0,0.0,0.0,502.0,214.0,145.8,4.8,121.4,98.8,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,26.0,22.6,10.0,60.55,66.0,3.2,1889.0,46.0,55.5,2.0,3.6,3.7,9.9,9.5,33.85,64.0,64.0,72.0,60.0,16.0,16.1,23.7,25.6,22.8,18.62,60.51,18.12,22.14,81.81,22.83,79.36,86.81,5570.0,49452.0,10485.0,101614.0,10290.0,1806.0,19110.0,1837.0,51,1889.0
2026-03-03,81.8,0.0,1402.6,15.8,2.8,0.5,3.5,0.0,0.0,653.0,0.0,149.0,4.8,99.7,161.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,21.7,10.0,60.8,67.0,3.2,1882.0,43.0,54.8,5.0,3.5,3.8,9.8,9.85,33.85,63.0,65.0,72.0,64.0,17.8,13.3,23.9,22.3,22.2,17.74,60.71,17.92,21.9,81.82,22.8,79.29,86.77,5250.0,49158.0,10485.0,101453.0,9730.0,1788.0,18830.0,1830.0,51,1882.0
2026-03-04,81.2,0.0,1559.2,29.1,6.7,0.5,3.5,0.0,0.0,0.0,0.0,130.3,0.5,77.30000000000001,183.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,81.2,25.6,23.8,10.5,58.8,69.0,3.1,1875.0,50.0,54.6,2.0,3.7,3.9,9.75,9.2,32.25,69.0,71.0,78.0,57.0,13.2,10.7,24.0,27.3,25.1,19.33,60.41,18.22,22.27,81.8,22.77,79.21,86.73,5400.0,49194.0,10635.0,101233.0,9800.0,1786.0,18620.0,1820.0,51,1875.0
2026-03-05,81.4,0.0,1919.9,43.3,15.2,1.0,7.0,0.0,0.0,0.2,0.0,152.1,5.6,96.9,228.6,0.0,0.0,0.0,22.0,0.0,0.0,0.0,569.0,85.0,0.0,0.0,0.0,0.0,0.0,81.4,25.7,21.7,9.5,60.55,68.0,3.2,1878.0,43.0,54.5,5.0,3.55,3.7,9.65,9.9,33.75,68.0,68.0,74.0,62.0,16.6,15.9,25.2,22.2,21.6,17.66,60.41,18.16,22.21,81.75,22.73,79.14,86.68,5748.0,49787.0,10697.0,101231.0,9870.0,1797.0,18830.0,1823.0,51,1878.0
2026-03-06,81.8,0.0,1710.1,87.60000000000001,6.800000000000001,1.1,7.0,0.0,87.5,2.0,214.0,121.8,5.3,49.2,139.9,0.0,15.3,1.2,1.3,0.0,300.0,0.0,450.0,85.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,21.7,10.0,60.85,70.0,3.2,1882.0,43.0,55.5,5.0,3.45,4.3,10.05,9.85,33.2,73.0,77.0,74.0,61.0,19.7,2.9,23.2,22.4,23.1,17.74,60.38,18.19,22.26,81.74,22.7,79.07,86.64,6198.0,49914.0,11147.0,101488.0,10290.0,1800.0,19110.0,1824.0,51,1882.0
2026-03-07,81.8,0.0,2204.5,14.6,3.6,0.0,0.0,0.0,0.0,500.0,0.0,146.0,0.5,80.8,65.8,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,70.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,21.8,10.0,60.75,70.0,3.2,1882.0,43.0,54.2,5.0,3.2,4.15,9.75,9.8,33.85,68.0,79.0,73.0,63.0,24.1,5.8,24.5,22.1,22.3,17.82,60.39,18.18,22.24,81.74,22.67,79.0,86.6,6498.0,50658.0,11447.0,102219.0,10920.0,1836.0,18550.0,1822.0,51,1882.0
2026-03-08,82.2,0.0,1613.6999999999998,29.4,8.0,0.1,0.0,0.0,0.0,502.0,214.0,216.7,5.2,106.1,116.0,0.0,15.3,1.2,1.3,0.0,200.0,0.0,398.0,55.0,0.0,0.0,0.0,0.0,0.0,82.2,25.9,21.1,9.5,61.65,69.0,3.2,1887.0,41.0,56.8,5.0,3.55,4.0,10.3,10.15,33.65,73.0,76.0,71.0,62.0,17.1,9.8,19.9,19.8,23.4,17.34,60.56,18.04,22.06,81.78,22.63,78.93,86.56,6896.0,50415.0,11845.0,102309.0,11060.0,1819.0,16870.0,1789.0,51,1887.0
2026-03-09,81.8,0.0,1857.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.30000000000001,0.0,61.5,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,25.8,21.5,9.5,60.95,69.0,3.2,1882.0,43.0,55.7,5.0,3.65,4.0,9.95,9.8,33.55,76.0,73.0,71.0,63.0,15.1,9.7,23.0,22.7,22.6,17.58,60.62,17.89,21.9,81.69,22.6,78.86,86.51,6175.0,50189.0,11845.0,102874.0,12250.0,1875.0,17010.0,1801.0,51,1882.0
2026-03-10,0.0,0.0,1605.4,33.9,5.4,0.0,0.0,0.0,0.0,0.0,0.0,122.6,0.0,88.0,198.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.59,17.91,21.93,81.68,22.57,78.79,86.47,5694.0,50022.0,11845.0,102592.0,11970.0,1877.0,16660.0,1790.0,51,
2026-03-11,81.2,0.0,1626.3,35.6,11.2,1.0,7.0,0.0,200.0,2000.7,74.0,168.1,6.1,59.2,152.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,0.0,0.0,0.0,0.0,0.0,81.15,25.6,21.0,9.5,60.95,69.0,3.2,1875.0,41.0,55.3,5.0,3.65,3.75,9.9,9.85,33.8,72.0,73.0,71.0,64.0,14.7,13.8,23.4,22.5,21.1,17.04,60.95,17.53,21.47,81.67,22.53,78.71,86.43,5844.0,50115.0,11514.0,102353.0,11480.0,1858.0,16590.0,1790.0,51,1875.0
2026-03-12,81.6,0.0,1489.3,37.699999999999996,6.8,0.0,0.0,0.0,0.0,0.7,0.0,115.0,0.0,79.5,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,15.0,0.0,0.0,0.0,0.0,0.0,81.6,25.8,22.8,10.0,59.9,67.0,3.1,1880.0,47.0,54.9,2.0,3.35,3.85,9.8,9.5,33.4,64.0,69.0,70.0,63.0,21.0,11.7,24.3,25.0,23.0,18.6,60.84,17.69,21.65,81.7,22.5,78.64,86.38,5803.0,50133.0,11158.0,102224.0,10430.0,1825.0,16170.0,1787.0,51,1880.0
2026-03-13,81.4,0.0,2224.9,22.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,108.2,0.0,29.6,101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4,25.7,22.0,10.0,60.35,68.0,3.2,1878.0,44.0,54.2,2.0,3.35,3.75,9.35,9.3,34.6,68.0,69.0,71.0,65.0,20.4,13.7,27.4,26.8,20.0,17.91,60.76,17.72,21.7,81.64,22.47,78.57,86.34,5803.0,50925.0,11008.0,102682.0,9870.0,1833.0,16450.0,1802.0,51,1878.0
2026-03-14,0.0,0.0,2504.0,0.3,0.1,0.1,0.0,0.0,0.0,2.0,214.0,27.6,4.8,20.8,0.5,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.76,17.69,21.68,81.62,22.43,78.5,86.3,5694.0,51842.0,10900.0,103563.0,8960.0,1837.0,16730.0,1823.0,51,
2026-03-15,0.0,0.0,2248.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.54,17.78,21.82,81.48,22.4,78.43,86.26,5194.0,52151.0,10900.0,104448.0,8750.0,1857.0,17780.0,1855.0,51,
2026-03-16,82.8,0.0,1508.4,31.5,9.1,0.5,3.5,0.0,0.0,1000.7,0.0,151.3,0.4,91.1,146.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75,26.1,22.4,10.0,61.0,66.0,3.2,1893.0,45.0,55.5,2.0,3.5,3.85,10.15,10.15,33.35,63.0,66.0,68.0,65.0,19.4,13.5,21.5,20.3,24.5,18.54,60.55,18.02,22.05,81.73,22.37,78.36,86.21,4694.0,51740.0,10800.0,104502.0,5880.0,1764.0,15960.0,1828.0,51,1893.0
2026-03-17,82.3,0.0,1410.9,27.7,9.0,0.5,3.5,0.0,0.0,0.7,0.0,128.3,0.4,94.30000000000001,152.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,82.25,26.0,22.2,10.0,60.85,66.0,3.2,1887.0,45.0,55.2,2.0,3.45,3.8,10.2,10.0,33.4,67.0,62.0,69.0,64.0,20.3,13.9,21.6,21.3,23.7,18.26,60.61,18.07,22.08,81.83,22.33,78.29,86.17,4844.0,51683.0,10950.0,104407.0,4410.0,1708.0,14910.0,1806.0,51,1887.0
2026-03-18,81.9,0.0,1556.9,32.3,9.9,1.0,7.0,0.0,0.0,1.8,0.0,162.8,4.8,101.3,156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,15.0,0.0,0.0,0.0,0.0,0.0,81.9,25.8,21.0,9.5,61.5,68.0,3.2,1883.0,41.0,56.6,5.0,3.45,4.5,10.3,10.05,33.2,73.0,67.0,70.0,64.0,20.2,1.0,20.9,20.3,23.5,17.2,60.72,18.1,22.08,81.98,22.3,78.21,86.13,4952.0,51711.0,11058.0,100284.0,2310.0,1636.0,13720.0,1716.0,51,1883.0
2026-03-19,81.6,0.0,1417.5,22.8,10.5,0.0,0.0,0.0,200.0,2.0,74.0,156.9,3.7,104.5,150.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,79.0,0.0,0.0,0.0,0.0,0.0,81.6,25.8,21.4,9.5,60.9,67.0,3.2,1880.0,42.0,55.7,5.0,3.5,3.95,9.95,9.95,33.55,65.0,70.0,70.0,64.0,17.3,10.2,22.7,21.1,22.8,17.46,60.92,17.87,21.8,81.98,22.27,78.14,86.08,5246.0,51346.0,11573.0,100438.0,2030.0,1604.0,13790.0,1711.0,51,1880.0
2026-03-20,81.6,0.0,1435.1,33.1,8.1,1.5,10.5,0.0,109.5,3.4,577.5,81.8,0.0,71.0,199.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,341.0,55.0,0.0,0.0,0.0,0.0,0.0,81.55,25.7,21.3,9.5,61.0,68.0,3.2,1879.0,42.0,55.5,5.0,3.55,3.85,10.1,10.0,33.5,71.0,69.0,70.0,63.0,17.1,12.6,22.2,20.7,22.5,17.37,61.05,17.77,21.66,82.01,22.23,78.07,86.04,5478.0,51210.0,11764.0,100085.0,1470.0,1573.0,14840.0,1719.0,51,1879.0
2026-03-21,81.4,0.0,2035.1999999999998,48.0,15.600000000000001,0.0,0.0,0.0,85.2,92.1,562.6,207.5,2.9,64.9,178.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,85.0,0.0,0.0,0.0,0.0,0.0,81.4,25.7,22.7,10.0,59.8,68.0,3.1,1878.0,47.0,55.2,2.0,3.45,3.7,10.3,9.65,32.7,77.0,68.0,71.0,61.0,18.6,14.8,19.7,23.6,24.6,18.48,60.84,17.89,21.83,81.91,22.2,78.0,86.0,6075.0,51840.0,11854.0,100454.0,1610.0,1579.0,15540.0,1736.0,51,1878.0
2026-03-22,81.4,0.0,1745.8,34.9,10.4,0.5,3.5,0.0,112.5,172.5,0.0,159.4,0.9,74.0,141.3,0.0,0.0,3.8,0.0,0.0,300.0,0.0,350.0,70.0,0.0,0.0,0.0,0.0,0.0,81.4,25.7,21.8,10.0,60.5,69.0,3.2,1878.0,44.0,55.1,5.0,3.5,4.0,9.9,9.85,33.25,76.0,73.0,68.0,64.0,17.6,9.2,23.5,21.7,23.1,17.75,60.79,17.87,21.83,81.84,22.17,77.93,85.96,6425.0,51651.0,12204.0,100667.0,2100.0,1578.0,16590.0,1751.0,51,1878.0
2026-03-23,81.8,0.0,1356.8,28.6,8.4,0.5,3.5,0.0,0.0,1.1,0.0,126.4,4.1,80.7,147.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,25.8,23.5,10.5,59.45,72.0,3.1,1882.0,49.0,54.3,2.0,3.35,4.2,10.15,9.65,32.1,76.0,79.0,74.0,60.0,21.2,5.3,21.2,24.0,26.2,19.22,60.57,17.96,21.99,81.7,22.13,77.86,85.91,5925.0,51689.0,12050.0,100416.0,2520.0,1609.0,17780.0,1769.0,51,1882.0
2026-03-24,81.0,0.0,1307.3,18.6,6.6,0.5,3.5,0.0,0.0,0.0,0.0,139.4,0.5,88.30000000000001,141.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,25.6,22.7,10.0,59.5,72.0,3.1,1873.0,47.0,54.3,2.0,3.25,3.9,9.8,9.65,32.9,81.0,77.0,74.0,60.0,22.9,10.3,24.2,23.6,23.3,18.39,60.38,17.98,22.06,81.52,22.1,77.79,85.87,5925.0,51524.0,11950.0,100245.0,3640.0,1641.0,18620.0,1782.0,51,1873.0
2026-03-25,81.1,0.0,1378.3,32.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,130.1,0.0,37.6,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,25.6,25.4,11.0,57.45,74.0,3.0,1874.0,56.0,54.8,2.0,3.5,3.8,9.9,8.75,31.5,74.0,82.0,81.0,48.0,17.2,12.4,22.1,32.7,26.4,20.6,59.8,18.47,22.69,81.41,22.07,77.71,85.83,5775.0,51420.0,11381.0,99637.0,3850.0,1650.0,18480.0,1779.0,51,1874.0
2026-03-26,80.6,0.0,1404.5,30.3,2.1,0.1,0.0,0.0,0.0,502.0,214.0,163.8,4.8,113.4,114.3,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,25.4,22.3,10.0,59.5,73.0,3.1,1869.0,45.0,54.3,2.0,3.5,3.65,9.7,9.8,32.85,79.0,81.0,76.0,55.0,16.9,15.7,24.2,22.1,23.0,17.97,59.6,18.54,22.81,81.26,22.03,77.64,85.78,5175.0,50707.0,10866.0,99282.0,4270.0,1660.0,19320.0,1796.0,51,1869.0
2026-03-27,80.4,0.0,1791.1999999999998,47.1,16.5,1.5,5.8,0.2,69.1,795.3000000000001,377.9,188.10000000000002,8.0,54.1,129.5,25.7,5.9,39.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4,25.4,21.6,9.5,59.9,73.0,3.1,1866.0,43.0,53.8,5.0,3.25,3.85,9.55,9.85,33.4,70.0,84.0,76.0,57.0,21.7,11.4,25.3,21.7,21.5,17.37,59.44,18.54,22.86,81.1,22.0,77.57,85.74,5175.0,50723.0,10866.0,99598.0,4690.0,1675.0,18830.0,1793.0,51,1866.0
2026-03-28,0.0,0.0,1517.9,7.8999999999999995,0.3,0.0,0.0,0.0,0.0,189.8,524.2,145.60000000000002,3.5,35.4,62.8,211.7,154.0,12.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,59.38,18.55,22.88,81.05,21.97,77.5,85.7,4668.0,50246.0,10689.0,99453.0,4900.0,1683.0,18480.0,1787.0,51,
