Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien Gewichtsreduktion,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien Gewichtsänderung heute vs vor 30 Tage,Grundumsatz pro Tag errechnet,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2025-08-06,0.0,0.0,1919.7,62.0,29.5,2.9,5.5,0.1,958.0,996.3,691.9,132.6,7.6,90.7,207.8,47.7,223.0,14.2,16.5,0.0,0.0,0.0,231.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.77,94.24,91.19,,,,,,50,
2025-08-07,0.0,0.0,1944.2,144.5,14.0,0.0,0.0,0.0,400.0,450.0,148.0,49.3,0.0,23.7,109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.73,94.17,91.14,,,,,,50,
2025-08-08,0.0,0.0,1794.6,53.3,27.6,3.2,5.6,0.1,1158.0,1630.8999999999999,1256.9,141.9,7.7,79.5,190.2,482.29999999999995,771.6999999999999,21.8,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.7,94.1,91.1,,,,,,50,
2025-08-09,92.3,0.0,1155.6,48.6,16.0,3.1,14.8,0.0,415.2,883.0999999999999,294.79999999999995,102.80000000000001,3.0999999999999996,15.9,76.6,0.2,0.1,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.3,29.67,94.03,91.06,,,,22400.0,,50,2005.0
2025-08-10,92.0,0.0,2099.0,56.5,19.299999999999997,1.0,7.0,0.0,400.0,1.1,184.5,176.8,0.8,54.800000000000004,214.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,91.8,29.0,22.2,11.0,67.9,0.0,3.5,0.0,43.0,57.1,0.0,4.3,4.3,11.5,11.6,36.2,0.0,0.0,0.0,0.0,14.3,16.0,19.5,19.2,25.5,20.38,67.9,20.38,22.2,92.05,29.63,93.96,91.01,3500.0,,,27300.0,,50,2000.0
2025-08-11,93.1,0.0,1435.7,34.4,10.6,2.5,4.1,0.0,297.5,458.5,486.5,137.7,12.1,38.6,142.6,0.0,0.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.05,29.6,93.89,90.97,,,,,,50,
2025-08-12,92.8,0.0,1980.2,39.1,10.0,0.2,0.1,0.0,0.0,5.1,314.5,256.2,15.2,119.6,148.1,166.0,18.0,4.2,1.4000000000000001,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,92.8,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.3,29.57,93.81,90.93,,,,15400.0,,50,2011.0
2025-08-13,93.4,0.0,1660.4,35.4,7.4,1.9,3.7,0.0,372.0,144.1,226.5,151.3,10.7,55.5,178.9,42.3,106.5,6.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.58,29.53,93.74,90.89,-4200.0,,,9800.0,,50,2018.0
2025-08-14,93.1,0.0,1783.3,49.4,21.1,1.1,7.3,0.0,455.0,239.6,1529.5,185.0,13.1,71.80000000000001,161.79999999999998,42.0,297.3,18.599999999999998,25.3,0.0,0.0,0.0,381.0,75.0,0.0,0.0,0.0,0.0,0.0,93.1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.68,29.5,93.67,90.84,2100.0,,,12600.0,,50,2014.0
2025-08-15,92.5,0.0,1736.6999999999998,47.9,20.1,2.0,14.0,0.0,527.5,246.0,532.0,116.2,9.6,42.2,196.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,85.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.65,29.47,93.6,90.8,4200.0,,,13300.0,,50,2008.0
2025-08-16,92.5,0.0,1951.7,26.7,3.9000000000000004,1.1,7.0,0.0,164.9,148.7,1110.6,196.4,15.3,105.4,221.0,0.0,65.3,9.2,21.3,0.0,0.0,0.0,456.0,90.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.9,20.38,22.2,92.68,29.43,93.53,90.76,0.0,,,11900.0,,50,2008.0
2025-08-17,92.9,0.0,1658.9,25.400000000000002,5.2,0.1,0.0,0.0,0.0,4.8,253.2,195.4,19.8,70.2,164.7,112.7,139.3,0.8,4.8,0.0,0.0,0.0,515.0,79.0,0.0,0.0,0.0,0.0,0.0,92.9,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.87,29.4,93.46,90.71,-2800.0,,,7700.0,,50,2012.0
2025-08-18,92.2,0.0,1572.1,40.0,11.0,3.8,7.3,0.1,744.0,393.29999999999995,860.5,95.4,5.4,67.6,203.4,53.1,106.5,11.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.77,29.37,93.39,90.67,4900.0,,,,,50,2004.0
2025-08-19,92.9,0.0,1503.1,33.6,12.0,2.9,5.5,0.1,758.0,216.0,369.5,146.5,6.300000000000001,75.3,146.2,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.79,29.33,93.31,90.63,-4900.0,,,,,50,2012.0
2025-08-20,91.8,0.0,1762.9,18.9,3.3,0.0,0.0,0.0,0.0,0.4,0.0,188.5,15.2,97.8,205.89999999999998,0.0,0.0,0.0,0.0,0.0,200.0,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.56,29.3,93.24,90.59,7700.0,,,,,50,2000.0
2025-08-21,92.0,0.0,1436.3,27.6,10.5,1.1,7.0,0.0,200.0,1.4,181.0,129.60000000000002,12.0,76.1,169.29999999999998,0.0,7.7,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.4,29.27,93.17,90.54,-1400.0,,,,,50,2002.0
2025-08-22,0.0,0.0,1871.1,55.900000000000006,35.5,1.2,7.0,0.0,1127.5,276.7,1184.1,132.5,5.3999999999999995,59.900000000000006,192.39999999999998,153.1,517.6,2.4,4.9,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.38,29.23,93.1,90.5,,,,,,50,
2025-08-23,0.0,0.0,1980.3999999999999,74.5,38.7,2.1,14.0,0.0,1000.0,295.0,637.5,150.6,6.2,71.6,173.89999999999998,0.0,19.2,1.5,1.7,0.0,0.0,0.0,257.0,57.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.36,29.2,93.03,90.46,,,,,,50,
2025-08-24,0.0,0.0,1839.1,51.0,24.7,0.5,3.6,0.0,555.0,59.0,548.0,184.20000000000002,0.0,44.9,148.3,0.0,0.0,0.0,0.0,0.0,400.0,0.0,421.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.22,29.17,92.96,90.41,,,,,,50,
2025-08-25,92.3,0.0,1509.6,28.8,10.5,2.9,5.5,0.1,558.0,800.0,295.5,163.1,17.200000000000003,93.3,151.0,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.25,29.13,92.89,90.37,,,,,,50,2005.0
2025-08-26,92.0,0.0,1507.3,23.7,8.4,2.9,5.5,0.1,558.0,215.0,295.5,171.0,1.1,117.2,144.5,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.02,29.1,92.81,90.33,2100.0,,,,,50,2002.0
2025-08-27,91.8,0.0,2307.4,73.1,2.7,1.0,7.0,0.0,0.0,605.0,0.0,230.4,3.9,63.7,182.5,0.0,0.0,0.0,40.5,0.0,0.0,0.0,543.0,70.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.02,29.07,92.74,90.29,1400.0,,,,,50,2000.0
2025-08-28,92.0,0.0,1990.8,40.2,19.6,0.1,0.1,0.0,0.0,0.0,208.0,263.2,1.7,80.1,138.0,332.0,5.4,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.02,29.03,92.67,90.24,-1400.0,,,,,50,2002.0
2025-08-29,92.3,0.0,1610.9,22.8,8.9,1.1,7.1,0.0,110.5,96.2,533.8,129.3,1.7,104.80000000000001,200.0,332.0,5.4,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.08,29.0,92.6,90.2,-2100.0,,,,,50,2005.0
2025-08-30,92.2,0.0,1831.3000000000002,52.400000000000006,20.5,1.0,7.0,0.0,500.0,1.4,221.5,144.7,10.5,39.1,196.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,92.2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92.1,28.97,92.53,90.16,700.0,,,,,50,2004.0
2025-08-31,92.3,0.0,1859.1,44.8,14.6,1.0,7.0,0.0,200.0,300.4,74.0,184.0,6.2,50.1,175.10000000000002,0.0,0.0,0.5,1.8,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,92.7,29.3,24.5,12.0,66.5,0.0,3.5,0.0,51.0,53.9,0.0,4.0,4.3,10.7,10.9,36.6,0.0,0.0,0.0,0.0,20.4,19.0,24.8,22.2,26.1,22.71,66.5,22.71,24.5,92.19,28.93,92.46,90.11,-3500.0,,,,,50,2010.0
2025-09-01,91.7,0.0,1489.0,22.299999999999997,5.7,0.5,3.5,0.0,0.0,900.0,0.0,159.1,12.5,69.6,165.4,0.0,0.0,1.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,92.1,28.9,92.39,90.07,7000.0,,,,,50,1999.0
2025-09-02,92.1,0.0,1801.2,37.1,10.7,2.9,5.5,0.1,558.0,215.1,295.5,152.39999999999998,1.1,87.7,218.5,47.7,106.5,8.9,15.6,0.0,400.0,0.0,531.0,80.0,0.0,0.0,0.0,0.0,0.0,92.1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,92.11,28.87,92.31,90.03,-2800.0,,,,,50,2003.0
2025-09-03,91.8,0.0,1867.0,54.0,14.2,3.4,9.0,0.1,758.0,801.4,406.0,169.1,14.9,66.3,179.9,47.7,106.5,8.9,15.6,0.0,0.0,0.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,92.11,28.83,92.24,89.99,2100.0,,,,,50,2000.0
2025-09-04,91.6,0.0,1486.1,33.2,14.600000000000001,0.6,3.6,0.0,200.0,360.6,275.0,111.10000000000001,7.7,82.4,187.0,332.0,5.4,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,92.06,28.8,92.17,89.94,1400.0,6159.0,52345.0,,,50,1998.0
2025-09-05,91.3,0.0,1327.4,38.5,20.9,1.0,7.0,0.0,600.0,0.0,222.0,88.9,0.0,68.0,151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,91.91,28.77,92.1,89.9,2100.0,5928.0,51752.0,,,50,1994.0
2025-09-06,91.2,0.0,2001.1,59.599999999999994,14.799999999999999,0.0,0.0,0.0,200.0,0.5,74.0,169.7,5.6000000000000005,35.2,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,115.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.5,22.71,24.5,91.77,28.73,92.03,89.86,700.0,6147.0,51809.0,,,50,1993.0
2025-09-07,92.1,0.0,1562.9,32.5,5.8,0.5,3.5,0.0,0.0,0.0,0.0,152.20000000000002,11.200000000000001,48.3,161.4,0.0,0.0,0.0,0.0,0.0,200.0,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,92.5,29.2,25.6,12.0,65.4,0.0,3.4,0.0,55.0,53.0,0.0,4.0,4.2,10.6,10.7,35.9,0.0,0.0,0.0,0.0,19.8,19.7,25.4,23.2,27.6,23.68,65.4,23.68,25.6,91.74,28.7,91.96,89.81,-9100.0,6368.0,51578.0,,,50,2008.0
2025-09-08,92.2,0.0,1391.3,22.6,3.5,0.1,0.1,0.0,153.0,133.2,661.8,84.6,1.7,63.2,191.1,332.0,5.4,6.0,0.3,0.0,0.0,0.0,490.0,79.0,0.0,0.0,0.0,0.0,0.0,92.3,29.1,21.8,11.0,68.6,0.0,3.6,0.0,41.0,56.2,0.0,3.9,4.5,10.5,10.9,38.8,0.0,0.0,0.0,0.0,20.8,17.2,25.6,21.7,21.3,20.12,67.0,21.9,23.7,91.83,28.67,91.89,89.77,1400.0,6858.0,51813.0,0.0,1498.0,50,2005.0
2025-09-09,0.0,0.0,1377.9,22.0,2.4,0.1,0.1,0.0,0.0,506.8,713.0,135.9,6.9,66.3,163.89999999999998,360.0,193.4,17.6,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,28.9,24.8,12.0,65.5,0.0,3.4,0.0,52.0,53.6,0.0,3.9,4.3,10.6,10.7,36.0,0.0,0.0,0.0,0.0,20.7,18.3,24.6,22.9,26.5,22.74,66.5,22.18,24.07,91.77,28.63,91.81,89.73,4200.0,6351.0,51092.0,700.0,1515.0,50,1999.0
2025-09-10,91.8,0.0,1551.7,36.2,13.1,0.6,3.6,0.0,200.0,6.7,275.0,151.7,6.5,75.1,161.1,332.0,5.4,6.0,0.3,0.0,50.0,0.0,160.0,35.0,0.0,0.0,0.0,0.0,0.0,91.8,29.0,25.6,12.0,65.0,0.0,3.4,0.0,55.0,53.0,0.0,4.2,3.7,10.6,10.7,35.8,0.0,0.0,0.0,0.0,17.4,24.6,24.6,22.9,27.5,23.5,66.12,22.51,24.45,91.77,28.6,91.74,89.69,-700.0,6511.0,51208.0,,,50,2000.0
2025-09-11,91.3,0.0,1997.5,61.1,27.8,5.8,11.0,0.2,1516.0,432.59999999999997,739.0,187.0,15.6,82.7,176.9,95.4,213.0,17.8,67.2,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,91.1,28.8,25.2,12.0,64.8,0.0,3.4,0.0,53.0,53.3,0.0,3.8,4.2,10.4,10.5,35.9,0.0,0.0,0.0,0.0,21.1,18.4,25.6,23.6,26.6,22.96,65.86,22.6,24.6,91.7,28.57,91.67,89.64,4900.0,6908.0,51226.0,11900.0,1874.0,50,1992.0
2025-09-12,91.4,0.0,1712.1,15.1,9.0,0.0,0.0,0.0,200.0,36.6,375.2,185.3,5.2,127.8,173.9,0.0,0.0,2.6,0.2,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,91.1,28.8,26.8,12.0,63.4,0.0,3.3,0.0,59.0,51.9,0.0,3.7,4.4,10.4,10.5,34.4,0.0,0.0,0.0,0.0,22.9,17.2,25.6,24.2,29.3,24.41,65.45,22.9,24.97,91.67,28.53,91.6,89.6,0.0,7058.0,51277.0,16100.0,2011.0,50,1992.0
2025-09-13,90.7,0.0,1622.5,27.9,8.7,1.4,9.8,0.0,86.6,123.99999999999999,148.4,163.7,4.6,90.80000000000001,145.0,1.8,1.9,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,28.5,26.5,12.0,63.0,0.0,3.3,0.0,59.0,52.0,0.0,3.8,3.8,10.4,10.5,34.5,0.0,0.0,0.0,0.0,21.0,21.9,24.8,23.3,29.0,23.9,65.1,23.04,25.19,91.53,28.5,91.53,89.56,6300.0,6677.0,51116.0,20300.0,2158.0,50,1982.0
2025-09-14,91.2,0.0,1567.3000000000002,48.4,14.899999999999999,0.5,3.5,0.0,265.5,159.9,890.0,183.2,10.4,39.5,103.5,21.0,141.0,8.7,12.0,0.0,700.0,0.0,738.0,120.0,0.0,0.0,0.0,0.0,0.0,90.7,28.6,25.5,12.0,64.2,0.0,3.4,0.0,55.0,52.9,0.0,3.5,5.1,10.2,10.6,34.8,0.0,0.0,0.0,0.0,25.2,12.5,26.6,22.8,27.6,23.13,64.93,22.97,25.17,91.27,28.47,91.46,89.51,-3500.0,6846.0,50947.0,12600.0,1890.0,50,1987.0
2025-09-15,90.7,0.0,1265.3,25.2,12.5,3.1,5.7,0.1,758.0,215.3,771.5,113.4,4.5,92.3,143.79999999999998,711.7,117.3,20.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,28.7,23.4,11.0,66.3,0.0,3.4,0.0,47.0,54.7,0.0,4.0,4.2,10.5,10.7,36.9,0.0,0.0,0.0,0.0,19.1,18.6,24.5,21.9,24.5,21.29,64.6,23.13,25.4,91.09,28.43,91.39,89.47,-2100.0,6390.0,50261.0,10500.0,1812.0,50,1991.0
2025-09-16,90.1,0.0,1272.2,28.7,7.4,2.9,5.5,0.1,558.0,215.0,295.5,111.2,1.1,54.2,137.2,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,26.5,12.0,63.2,0.0,3.3,0.0,59.0,52.1,0.0,3.8,4.1,10.4,10.7,34.2,0.0,0.0,0.0,0.0,20.5,19.5,25.4,21.9,29.6,23.98,64.27,23.31,25.64,90.91,28.4,91.31,89.43,3500.0,5875.0,49874.0,16800.0,2027.0,50,1985.0
2025-09-17,90.1,0.0,2246.0,38.4,12.1,0.1,0.1,0.0,0.0,3.6,201.0,258.8,16.6,74.2,221.5,332.0,5.4,6.0,18.3,0.0,0.0,0.0,481.0,70.0,0.0,0.0,0.0,0.0,0.0,90.5,28.6,26.0,12.0,63.7,0.0,3.3,0.0,57.0,52.6,0.0,3.8,4.1,10.4,10.6,34.8,0.0,0.0,0.0,0.0,21.0,19.8,25.0,22.3,28.4,23.53,64.09,23.31,25.7,90.73,28.37,91.24,89.39,0.0,6356.0,50548.0,11900.0,1870.0,50,1985.0
2025-09-18,91.2,0.0,1633.9,27.200000000000003,10.0,0.0,0.0,0.0,200.0,2.8,74.0,162.4,7.9,77.80000000000001,182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,91.1,28.7,23.7,11.0,66.1,0.0,3.4,0.0,48.0,54.5,0.0,4.0,4.1,10.4,10.7,36.9,0.0,0.0,0.0,0.0,19.1,20.1,25.7,22.5,24.2,21.59,64.27,23.12,25.49,90.73,28.33,91.17,89.34,-4200.0,6506.0,50679.0,12600.0,1892.0,50,1992.0
2025-09-19,0.0,0.0,1789.5,7.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,99.60000000000001,0.0,88.80000000000001,137.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,28.6,25.2,12.0,64.4,0.0,3.4,0.0,54.0,53.2,0.0,3.2,5.5,10.4,10.6,34.7,0.0,0.0,0.0,0.0,29.6,10.1,25.5,22.6,27.5,22.83,64.41,22.89,25.26,90.66,28.3,91.1,89.3,3500.0,6285.0,50705.0,8400.0,1761.0,50,1986.0
2025-09-20,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.65,22.72,25.05,90.73,28.27,91.03,89.26,,6285.0,51069.0,,,50,
2025-09-21,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.74,22.64,24.96,90.74,28.23,90.96,89.21,,6135.0,50998.0,,,50,
2025-09-22,89.9,0.0,1976.7,44.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,160.4,0.0,108.80000000000001,226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,89.8,28.3,24.8,12.0,64.2,0.0,3.3,0.0,52.0,53.5,0.0,4.2,4.1,10.4,10.5,35.0,0.0,0.0,0.0,0.0,16.1,19.2,24.3,22.9,27.0,22.27,64.32,22.84,25.24,90.5,28.2,90.89,89.17,,6385.0,50994.0,,,50,1977.0
